id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:pDOP,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
1396,-17663613,537903501,194752,270,2022,11,14,15,1,49
1397,-17663785,537903479,194652,270,2022,11,14,15,1,50
1398,-17664153,537903424,194699,270,2022,11,14,15,1,51
1399,-17664076,537903445,194674,270,2022,11,14,15,1,52
1400,-17663831,537903486,194465,270,2022,11,14,15,1,53
1401,-17663905,537903478,194667,270,2022,11,14,15,1,54
1402,-17663824,537903496,194780,271,2022,11,14,15,1,55
1403,-17663485,537903559,195301,271,2022,11,14,15,1,56
1404,-17663389,537903585,195328,271,2022,11,14,15,1,57
1405,-17663225,537903623,195336,271,2022,11,14,15,1,58
1406,-17663117,537903656,195325,271,2022,11,14,15,1,59
1407,-17662911,537903706,195273,271,2022,11,14,15,2,0
1408,-17662801,537903733,195473,271,2022,11,14,15,2,1
1409,-17662582,537903780,195461,271,2022,11,14,15,2,2
1410,-17662608,537903786,194821,271,2022,11,14,15,2,3
1411,-17662485,537903814,195008,271,2022,11,14,15,2,4
1412,-17662495,537903822,195004,271,2022,11,14,15,2,5
1413,-17662293,537903864,194926,271,2022,11,14,15,2,6
1414,-17662341,537903867,194867,271,2022,11,14,15,2,7
1415,-17662106,537903918,195173,271,2022,11,14,15,2,8
1416,-17661934,537903954,195375,271,2022,11,14,15,2,9
1417,-17661903,537903967,195275,271,2022,11,14,15,2,10
1418,-17662054,537903948,195047,271,2022,11,14,15,2,11
1419,-17661701,537904015,195237,271,2022,11,14,15,2,12
1420,-17661544,537904046,195461,271,2022,11,14,15,2,13
1421,-17661499,537904052,195462,9999,2022,11,14,15,2,14
1422,-17661453,537904058,195462,9999,2022,11,14,15,2,15
1423,-17661408,537904064,195463,9999,2022,11,14,15,2,16
1424,-17661363,537904070,195464,9999,2022,11,14,15,2,17
1425,-17661317,537904076,195464,9999,2022,11,14,15,2,18
1426,-17662607,537903885,194120,271,2022,11,14,15,2,20
1427,-17663431,537903761,194039,271,2022,11,14,15,2,21
1428,-17664092,537903662,193867,271,2022,11,14,15,2,22
1429,-17664689,537903573,193779,271,2022,11,14,15,2,23
1430,-17665134,537903499,193692,271,2022,11,14,15,2,24
1431,-17665733,537903398,193631,271,2022,11,14,15,2,25
1432,-17666088,537903333,193479,272,2022,11,14,15,2,26
1433,-17666387,537903275,193524,272,2022,11,14,15,2,27
1434,-17666354,537903281,193524,9999,2022,11,14,15,2,28
1435,-17666321,537903287,193524,9999,2022,11,14,15,2,29
1436,-17666289,537903293,193524,9999,2022,11,14,15,2,30
1437,-17666256,537903299,193524,9999,2022,11,14,15,2,31
1438,-17666223,537903305,193524,9999,2022,11,14,15,2,32
1439,-17666066,537903314,193355,272,2022,11,14,15,2,33
1440,-17666153,537903276,193325,272,2022,11,14,15,2,34
1441,-17666051,537903296,193578,272,2022,11,14,15,2,35
1442,-17666493,537903220,193773,272,2022,11,14,15,2,36
1443,-17666122,537903276,193959,272,2022,11,14,15,2,37
1444,-17666072,537903278,194133,272,2022,11,14,15,2,38
1445,-17665844,537903312,194315,272,2022,11,14,15,2,39
1446,-17665591,537903355,194454,272,2022,11,14,15,2,40
1447,-17665278,537903408,194632,272,2022,11,14,15,2,41
1448,-17664945,537903471,195127,272,2022,11,14,15,2,42
1449,-17664442,537903563,194929,272,2022,11,14,15,2,43
1450,-17664203,537903605,194658,272,2022,11,14,15,2,44
1451,-17663940,537903656,194632,272,2022,11,14,15,2,45
1452,-17663707,537903702,194672,272,2022,11,14,15,2,46
1453,-17663177,537903793,195138,272,2022,11,14,15,2,47
1454,-17662729,537903869,194928,272,2022,11,14,15,2,48
1455,-17662266,537903944,195233,272,2022,11,14,15,2,49
1456,-17661859,537904011,195656,272,2022,11,14,15,2,50
1457,-17661442,537904077,195665,272,2022,11,14,15,2,51
1458,-17661062,537904141,195884,272,2022,11,14,15,2,52
1459,-17660732,537904196,195865,272,2022,11,14,15,2,53
1460,-17660454,537904244,195961,272,2022,11,14,15,2,54
1461,-17660241,537904280,195990,272,2022,11,14,15,2,55
1462,-17660032,537904314,195809,272,2022,11,14,15,2,56
1463,-17659900,537904336,196161,273,2022,11,14,15,2,57
1464,-17659786,537904355,196325,273,2022,11,14,15,2,58
1465,-17659660,537904377,196282,273,2022,11,14,15,2,59
1466,-17659529,537904397,196404,273,2022,11,14,15,3,0
1467,-17659413,537904414,196206,273,2022,11,14,15,3,1
1468,-17659330,537904424,196123,273,2022,11,14,15,3,2
1469,-17659250,537904434,196425,273,2022,11,14,15,3,3
1470,-17659144,537904452,196776,273,2022,11,14,15,3,4
1471,-17659058,537904465,196944,273,2022,11,14,15,3,5
1472,-17658970,537904481,196930,273,2022,11,14,15,3,6
1473,-17658867,537904498,197010,273,2022,11,14,15,3,7
1474,-17658801,537904507,196796,273,2022,11,14,15,3,8
1475,-17658760,537904512,196419,273,2022,11,14,15,3,9
1476,-17658702,537904519,196580,273,2022,11,14,15,3,10
1477,-17658668,537904523,196471,273,2022,11,14,15,3,11
1478,-17658652,537904525,196517,273,2022,11,14,15,3,12
1479,-17658631,537904528,196439,273,2022,11,14,15,3,13
1480,-17658615,537904530,196124,273,2022,11,14,15,3,14
1481,-17658594,537904532,196042,273,2022,11,14,15,3,15
1482,-17658582,537904533,196136,273,2022,11,14,15,3,16
1483,-17658571,537904535,196280,273,2022,11,14,15,3,17
1484,-17658577,537904533,195847,273,2022,11,14,15,3,18
1485,-17658591,537904530,195819,273,2022,11,14,15,3,19
1486,-17658598,537904526,195778,273,2022,11,14,15,3,20
1487,-17658600,537904524,195729,273,2022,11,14,15,3,21
1488,-17658602,537904522,196102,273,2022,11,14,15,3,22
1489,-17658596,537904523,195819,273,2022,11,14,15,3,23
1490,-17658592,537904523,196026,273,2022,11,14,15,3,24
1491,-17658591,537904524,195867,273,2022,11,14,15,3,25
1492,-17658590,537904528,195665,274,2022,11,14,15,3,26
1493,-17658581,537904532,195702,274,2022,11,14,15,3,27
1494,-17658561,537904537,195702,274,2022,11,14,15,3,28
1495,-17658541,537904541,195511,274,2022,11,14,15,3,29
1496,-17658520,537904543,195397,274,2022,11,14,15,3,30
1497,-17658513,537904545,195210,274,2022,11,14,15,3,31
1498,-17658525,537904540,194943,274,2022,11,14,15,3,32
1499,-17658557,537904534,194983,274,2022,11,14,15,3,33
1500,-17658591,537904525,195007,274,2022,11,14,15,3,34
1501,-17658634,537904516,195055,274,2022,11,14,15,3,35
1502,-17658682,537904508,195055,274,2022,11,14,15,3,36
1503,-17658721,537904503,194947,274,2022,11,14,15,3,37
1504,-17658764,537904495,194902,274,2022,11,14,15,3,38
1505,-17658808,537904489,194852,274,2022,11,14,15,3,39
1506,-17658860,537904484,194864,274,2022,11,14,15,3,40
1507,-17658929,537904477,195476,274,2022,11,14,15,3,42
1508,-17658959,537904473,195738,274,2022,11,14,15,3,43
1509,-17658977,537904472,195884,274,2022,11,14,15,3,44
1510,-17659002,537904471,195745,274,2022,11,14,15,3,45
1511,-17659030,537904467,195899,274,2022,11,14,15,3,46
1512,-17659062,537904465,196089,274,2022,11,14,15,3,47
1513,-17659082,537904465,196078,274,2022,11,14,15,3,48
1514,-17659106,537904462,196164,274,2022,11,14,15,3,49
1515,-17659122,537904461,196016,274,2022,11,14,15,3,50
1516,-17659155,537904462,196121,274,2022,11,14,15,3,51
1517,-17659184,537904461,196198,274,2022,11,14,15,3,52
1518,-17659227,537904459,195835,274,2022,11,14,15,3,53
1519,-17659278,537904454,195789,274,2022,11,14,15,3,54
1520,-17659322,537904449,195890,275,2022,11,14,15,3,55
1521,-17659361,537904448,196159,275,2022,11,14,15,3,56
1522,-17659393,537904445,196166,275,2022,11,14,15,3,57
1523,-17659411,537904443,196038,275,2022,11,14,15,3,58
1524,-17659442,537904439,196150,275,2022,11,14,15,3,59
1525,-17659466,537904437,196255,275,2022,11,14,15,4,0
1526,-17659477,537904437,196654,275,2022,11,14,15,4,1
1527,-17659477,537904438,196635,275,2022,11,14,15,4,2
1528,-17659477,537904440,196543,275,2022,11,14,15,4,3
1529,-17659472,537904442,196714,275,2022,11,14,15,4,4
1530,-17659465,537904444,196782,275,2022,11,14,15,4,5
1531,-17659460,537904445,196407,275,2022,11,14,15,4,6
1532,-17659446,537904448,196240,275,2022,11,14,15,4,7
1533,-17659427,537904451,196270,275,2022,11,14,15,4,8
1534,-17659394,537904457,196299,275,2022,11,14,15,4,9
1535,-17659347,537904462,196372,275,2022,11,14,15,4,10
1536,-17659233,537904475,196549,275,2022,11,14,15,4,12
1537,-17659164,537904483,196102,275,2022,11,14,15,4,13
1538,-17659018,537904500,196287,275,2022,11,14,15,4,15
1539,-17658944,537904510,196087,275,2022,11,14,15,4,16
1540,-17658864,537904519,195974,275,2022,11,14,15,4,17
1541,-17658784,537904529,195629,275,2022,11,14,15,4,18
1542,-17658708,537904539,195328,275,2022,11,14,15,4,19
1543,-17658677,537904542,195074,275,2022,11,14,15,4,20
1544,-17658649,537904544,195170,275,2022,11,14,15,4,21
1545,-17658617,537904546,194772,275,2022,11,14,15,4,22
1546,-17658591,537904549,194775,275,2022,11,14,15,4,23
1547,-17658513,537904559,194707,276,2022,11,14,15,4,24
1548,-17658428,537904569,195103,276,2022,11,14,15,4,25
1549,-17658357,537904576,194956,276,2022,11,14,15,4,26
1550,-17658279,537904585,194716,276,2022,11,14,15,4,27
1551,-17658204,537904594,194707,276,2022,11,14,15,4,28
1552,-17658144,537904601,194729,276,2022,11,14,15,4,29
1553,-17658087,537904607,194921,276,2022,11,14,15,4,30
1554,-17658019,537904615,195295,276,2022,11,14,15,4,31
1555,-17657936,537904626,195290,276,2022,11,14,15,4,32
1556,-17657876,537904629,195194,276,2022,11,14,15,4,33
1557,-17657809,537904636,195307,276,2022,11,14,15,4,34
1558,-17657748,537904643,195113,276,2022,11,14,15,4,35
1559,-17657701,537904647,195274,276,2022,11,14,15,4,36
1560,-17657654,537904649,195073,276,2022,11,14,15,4,37
1561,-17657623,537904651,194854,276,2022,11,14,15,4,38
1562,-17657603,537904650,194921,276,2022,11,14,15,4,39
1563,-17657584,537904648,194670,276,2022,11,14,15,4,40
1564,-17657572,537904645,194698,276,2022,11,14,15,4,41
1565,-17657585,537904640,194406,276,2022,11,14,15,4,42
1566,-17657596,537904633,194749,276,2022,11,14,15,4,43
1567,-17657626,537904622,194795,276,2022,11,14,15,4,44
1568,-17657658,537904611,194649,276,2022,11,14,15,4,45
1569,-17657671,537904606,194758,276,2022,11,14,15,4,46
1570,-17657709,537904597,194848,276,2022,11,14,15,4,47
1571,-17657746,537904587,194654,276,2022,11,14,15,4,48
1572,-17657764,537904581,194968,276,2022,11,14,15,4,49
1573,-17657785,537904575,194970,276,2022,11,14,15,4,50
1574,-17657815,537904567,194838,277,2022,11,14,15,4,51
1575,-17657827,537904562,194933,277,2022,11,14,15,4,52
1576,-17657841,537904556,194714,277,2022,11,14,15,4,53
1577,-17657871,537904549,194612,277,2022,11,14,15,4,54
1578,-17657910,537904540,194616,277,2022,11,14,15,4,55
1579,-17657960,537904529,194236,277,2022,11,14,15,4,56
1580,-17658006,537904518,194399,277,2022,11,14,15,4,57
1581,-17658057,537904509,194376,277,2022,11,14,15,4,58
1582,-17658112,537904501,194359,277,2022,11,14,15,4,59
1583,-17658157,537904492,194307,277,2022,11,14,15,5,0
1584,-17658197,537904484,194363,277,2022,11,14,15,5,1
1585,-17658222,537904477,194348,277,2022,11,14,15,5,2
1586,-17658244,537904470,194748,277,2022,11,14,15,5,3
1587,-17658255,537904465,194596,277,2022,11,14,15,5,4
1588,-17658270,537904459,194813,277,2022,11,14,15,5,5
1589,-17658273,537904452,194453,277,2022,11,14,15,5,6
1590,-17658270,537904448,194574,277,2022,11,14,15,5,7
1591,-17658258,537904446,194512,277,2022,11,14,15,5,8
1592,-17658250,537904443,194183,277,2022,11,14,15,5,9
1593,-17658205,537904443,194350,277,2022,11,14,15,5,11
1594,-17658136,537904445,194571,277,2022,11,14,15,5,13
1595,-17658100,537904446,194669,277,2022,11,14,15,5,14
1596,-17658078,537904445,194614,277,2022,11,14,15,5,15
1597,-17658067,537904443,194348,277,2022,11,14,15,5,16
1598,-17658057,537904441,194005,277,2022,11,14,15,5,17
1599,-17658063,537904436,193815,278,2022,11,14,15,5,18
1600,-17658080,537904429,193691,278,2022,11,14,15,5,19
1601,-17658103,537904420,193310,278,2022,11,14,15,5,20
1602,-17658134,537904412,193325,278,2022,11,14,15,5,21
1603,-17658167,537904404,193811,278,2022,11,14,15,5,22
1604,-17658198,537904394,193612,278,2022,11,14,15,5,23
1605,-17658212,537904388,193654,278,2022,11,14,15,5,24
1606,-17658215,537904384,193652,278,2022,11,14,15,5,25
1607,-17658203,537904382,193911,278,2022,11,14,15,5,26
1608,-17658196,537904376,194009,278,2022,11,14,15,5,27
1609,-17658177,537904371,193926,278,2022,11,14,15,5,28
1610,-17658147,537904369,193984,278,2022,11,14,15,5,29
1611,-17658112,537904370,194027,278,2022,11,14,15,5,30
1612,-17658081,537904370,194063,278,2022,11,14,15,5,31
1613,-17658036,537904372,193979,278,2022,11,14,15,5,32
1614,-17657993,537904374,194307,278,2022,11,14,15,5,33
1615,-17657970,537904374,194134,278,2022,11,14,15,5,34
1616,-17657934,537904376,194191,278,2022,11,14,15,5,35
1617,-17657837,537904378,193972,278,2022,11,14,15,5,38
1618,-17657805,537904378,193806,278,2022,11,14,15,5,39
1619,-17657779,537904377,194227,278,2022,11,14,15,5,40
1620,-17657751,537904377,193848,278,2022,11,14,15,5,41
1621,-17657664,537904387,194102,278,2022,11,14,15,5,42
1622,-17657633,537904388,194041,278,2022,11,14,15,5,43
1623,-17657604,537904388,194155,278,2022,11,14,15,5,44
1624,-17657574,537904387,194168,279,2022,11,14,15,5,45
1625,-17657540,537904387,194032,279,2022,11,14,15,5,46
1626,-17657496,537904381,194321,279,2022,11,14,15,5,48
1627,-17657436,537904384,194743,279,2022,11,14,15,5,50
1628,-17657406,537904388,194977,279,2022,11,14,15,5,51
1629,-17657391,537904386,194718,279,2022,11,14,15,5,52
1630,-17657402,537904382,194330,279,2022,11,14,15,5,53
1631,-17657571,537904348,194271,279,2022,11,14,15,5,56
1632,-17657659,537904330,193918,279,2022,11,14,15,5,57
1633,-17657744,537904313,193932,279,2022,11,14,15,5,58
1634,-17657819,537904299,194299,279,2022,11,14,15,5,59
1635,-17657897,537904284,194137,279,2022,11,14,15,6,0
1636,-17658091,537904241,194539,279,2022,11,14,15,6,3
1637,-17658142,537904231,194716,279,2022,11,14,15,6,4
1638,-17658166,537904224,194686,279,2022,11,14,15,6,5
1639,-17658192,537904218,194917,279,2022,11,14,15,6,6
1640,-17658207,537904213,194935,279,2022,11,14,15,6,7
1641,-17658206,537904210,195193,279,2022,11,14,15,6,8
1642,-17658200,537904208,195423,279,2022,11,14,15,6,9
1643,-17658196,537904207,195570,279,2022,11,14,15,6,10
1644,-17658181,537904208,195712,280,2022,11,14,15,6,11
1645,-17658171,537904210,195756,280,2022,11,14,15,6,12
1646,-17658164,537904209,195580,280,2022,11,14,15,6,13
1647,-17658169,537904207,195552,280,2022,11,14,15,6,14
1648,-17658186,537904203,195260,280,2022,11,14,15,6,15
1649,-17658190,537904203,195255,280,2022,11,14,15,6,16
1650,-17658191,537904205,195479,280,2022,11,14,15,6,17
1651,-17658194,537904205,195380,280,2022,11,14,15,6,18
1652,-17658209,537904201,195140,280,2022,11,14,15,6,19
1653,-17658223,537904198,195395,280,2022,11,14,15,6,20
1654,-17658238,537904194,195297,280,2022,11,14,15,6,21
1655,-17658257,537904189,194914,280,2022,11,14,15,6,22
1656,-17658270,537904185,195208,280,2022,11,14,15,6,23
1657,-17658278,537904181,195231,280,2022,11,14,15,6,24
1658,-17658275,537904181,195294,280,2022,11,14,15,6,25
1659,-17658302,537904174,195109,280,2022,11,14,15,6,28
1660,-17658331,537904168,194920,280,2022,11,14,15,6,29
1661,-17658348,537904163,194933,280,2022,11,14,15,6,30
1662,-17658367,537904158,195092,280,2022,11,14,15,6,31
1663,-17658401,537904151,194966,280,2022,11,14,15,6,32
1664,-17658421,537904147,195059,280,2022,11,14,15,6,33
1665,-17658437,537904143,195051,280,2022,11,14,15,6,34
1666,-17658484,537904133,195563,281,2022,11,14,15,6,37
1667,-17658483,537904132,195807,281,2022,11,14,15,6,38
1668,-17658480,537904130,195961,281,2022,11,14,15,6,39
1669,-17658391,537904143,195773,281,2022,11,14,15,6,40
1670,-17658444,537904132,195757,281,2022,11,14,15,6,41
1671,-17658591,537904105,195697,281,2022,11,14,15,6,42
1672,-17658585,537904105,195952,281,2022,11,14,15,6,43
1673,-17658737,537904078,195596,281,2022,11,14,15,6,44
1674,-17658430,537904125,195889,281,2022,11,14,15,6,47
1675,-17658402,537904128,196031,281,2022,11,14,15,6,48
1676,-17658116,537904174,196140,281,2022,11,14,15,6,49
1677,-17657955,537904199,195962,281,2022,11,14,15,6,50
1678,-17657892,537904207,196311,281,2022,11,14,15,6,51
1679,-17657761,537904228,196421,281,2022,11,14,15,6,52
1680,-17657732,537904230,196083,281,2022,11,14,15,6,53
1681,-17657820,537904216,196260,281,2022,11,14,15,6,54
1682,-17657635,537904249,196204,281,2022,11,14,15,6,55
1683,-17657541,537904264,196449,281,2022,11,14,15,6,56
1684,-17657460,537904278,196602,281,2022,11,14,15,6,57
1685,-17657441,537904281,196666,281,2022,11,14,15,6,58
1686,-17657134,537904335,196586,281,2022,11,14,15,6,59
1687,-17657091,537904344,196625,281,2022,11,14,15,7,0
1688,-17657086,537904345,196646,282,2022,11,14,15,7,1
1689,-17657238,537904319,196527,282,2022,11,14,15,7,2
1690,-17657104,537904345,196838,282,2022,11,14,15,7,3
1691,-17657208,537904328,196575,282,2022,11,14,15,7,4
1692,-17657264,537904320,196736,282,2022,11,14,15,7,5
1693,-17657325,537904312,196537,282,2022,11,14,15,7,6
1694,-17657390,537904303,196583,282,2022,11,14,15,7,7
1695,-17657523,537904283,196374,282,2022,11,14,15,7,8
1696,-17657570,537904276,196191,282,2022,11,14,15,7,9
1697,-17657570,537904277,195946,282,2022,11,14,15,7,10
1698,-17657566,537904279,196108,282,2022,11,14,15,7,11
1699,-17657688,537904261,196678,282,2022,11,14,15,7,12
1700,-17657760,537904250,196711,282,2022,11,14,15,7,13
1701,-17657815,537904241,196660,282,2022,11,14,15,7,14
1702,-17657743,537904254,196681,282,2022,11,14,15,7,15
1703,-17657759,537904252,196278,282,2022,11,14,15,7,16
1704,-17657761,537904252,196314,282,2022,11,14,15,7,17
1705,-17657800,537904245,196366,282,2022,11,14,15,7,18
1706,-17657684,537904266,196274,282,2022,11,14,15,7,19
1707,-17657710,537904264,196497,282,2022,11,14,15,7,20
1708,-17657566,537904289,196306,282,2022,11,14,15,7,21
1709,-17657490,537904303,196067,282,2022,11,14,15,7,22
1710,-17657483,537904305,196034,282,2022,11,14,15,7,23
1711,-17657470,537904310,196150,282,2022,11,14,15,7,24
1712,-17657373,537904330,196080,282,2022,11,14,15,7,25
1713,-17657526,537904307,196167,283,2022,11,14,15,7,26
1714,-17657530,537904311,196060,283,2022,11,14,15,7,27
1715,-17657490,537904322,196350,283,2022,11,14,15,7,28
1716,-17657447,537904332,196388,283,2022,11,14,15,7,29
1717,-17657412,537904340,196313,283,2022,11,14,15,7,30
1718,-17657363,537904349,196281,283,2022,11,14,15,7,31
1719,-17657311,537904358,196274,283,2022,11,14,15,7,32
1720,-17657210,537904376,196202,283,2022,11,14,15,7,33
1721,-17657236,537904375,196351,283,2022,11,14,15,7,34
1722,-17657232,537904379,196207,283,2022,11,14,15,7,35
1723,-17657329,537904365,196152,283,2022,11,14,15,7,36
1724,-17657353,537904363,196159,283,2022,11,14,15,7,37
1725,-17657396,537904359,196499,283,2022,11,14,15,7,38
1726,-17657437,537904355,196317,283,2022,11,14,15,7,39
1727,-17657545,537904339,195980,283,2022,11,14,15,7,40
1728,-17657672,537904321,196078,283,2022,11,14,15,7,41
1729,-17657666,537904325,196179,283,2022,11,14,15,7,42
1730,-17657721,537904318,196540,283,2022,11,14,15,7,43
1731,-17657821,537904304,196097,283,2022,11,14,15,7,44
1732,-17657919,537904288,196049,283,2022,11,14,15,7,45
1733,-17657895,537904294,196151,283,2022,11,14,15,7,46
1734,-17657937,537904289,196483,283,2022,11,14,15,7,47
1735,-17657946,537904290,196074,283,2022,11,14,15,7,48
1736,-17657894,537904302,196019,283,2022,11,14,15,7,49
1737,-17657926,537904297,196050,284,2022,11,14,15,7,50
1738,-17657901,537904303,195727,284,2022,11,14,15,7,51
1739,-17658024,537904285,195682,284,2022,11,14,15,7,52
1740,-17658091,537904278,195515,284,2022,11,14,15,7,53
1741,-17658063,537904291,195354,284,2022,11,14,15,7,54
1742,-17658151,537904282,195327,284,2022,11,14,15,7,55
1743,-17658217,537904283,195067,284,2022,11,14,15,7,57
1744,-17658402,537904258,195038,284,2022,11,14,15,7,58
1745,-17658539,537904240,194828,284,2022,11,14,15,7,59
1746,-17658774,537904207,195023,284,2022,11,14,15,8,0
1747,-17658870,537904197,194775,284,2022,11,14,15,8,1
1748,-17659167,537904152,194563,284,2022,11,14,15,8,2
1749,-17659430,537904112,194691,284,2022,11,14,15,8,3
1750,-17659638,537904081,194758,284,2022,11,14,15,8,4
1751,-17659819,537904056,194645,284,2022,11,14,15,8,5
1752,-17659908,537904045,194326,284,2022,11,14,15,8,6
1753,-17660090,537904019,194652,284,2022,11,14,15,8,7
1754,-17660318,537903982,194674,284,2022,11,14,15,8,8
1755,-17660477,537903958,194763,284,2022,11,14,15,8,9
1756,-17660610,537903937,194730,284,2022,11,14,15,8,10
1757,-17660725,537903918,194583,284,2022,11,14,15,8,11
1758,-17660910,537903887,194345,284,2022,11,14,15,8,12
1759,-17661105,537903852,194334,284,2022,11,14,15,8,13
1760,-17661219,537903831,194539,285,2022,11,14,15,8,14
1761,-17661274,537903821,194734,285,2022,11,14,15,8,15
1762,-17661061,537903857,194759,285,2022,11,14,15,8,16
1763,-17661154,537903838,194743,285,2022,11,14,15,8,17
1764,-17661272,537903816,194900,285,2022,11,14,15,8,18
1765,-17661302,537903810,194838,285,2022,11,14,15,8,19
1766,-17661334,537903802,194641,285,2022,11,14,15,8,20
1767,-17661532,537903766,194458,285,2022,11,14,15,8,21
1768,-17661523,537903767,194610,285,2022,11,14,15,8,22
1769,-17661677,537903740,194741,285,2022,11,14,15,8,23
1770,-17661682,537903738,194676,285,2022,11,14,15,8,24
1771,-17661841,537903710,194792,285,2022,11,14,15,8,26
1772,-17661912,537903696,194797,285,2022,11,14,15,8,27
1773,-17661960,537903687,195062,285,2022,11,14,15,8,28
1774,-17661992,537903680,195071,285,2022,11,14,15,8,29
1775,-17661849,537903704,194941,285,2022,11,14,15,8,30
1776,-17661937,537903687,194669,285,2022,11,14,15,8,31
1777,-17661717,537903721,194992,285,2022,11,14,15,8,33
1778,-17661711,537903721,195157,285,2022,11,14,15,8,34
1779,-17661429,537903768,194888,285,2022,11,14,15,8,35
1780,-17661307,537903787,195296,285,2022,11,14,15,8,36
1781,-17661279,537903789,195452,286,2022,11,14,15,8,37
1782,-17661464,537903756,195371,286,2022,11,14,15,8,38
1783,-17661579,537903736,195341,286,2022,11,14,15,8,39
1784,-17661613,537903730,195544,286,2022,11,14,15,8,40
1785,-17661625,537903727,195232,286,2022,11,14,15,8,41
1786,-17661510,537903745,195594,286,2022,11,14,15,8,42
1787,-17661384,537903765,195536,286,2022,11,14,15,8,43
1788,-17661335,537903771,195354,286,2022,11,14,15,8,44
1789,-17661263,537903782,195609,286,2022,11,14,15,8,45
1790,-17661200,537903792,195526,286,2022,11,14,15,8,46
1791,-17661065,537903813,195434,286,2022,11,14,15,8,47
1792,-17660931,537903834,195490,286,2022,11,14,15,8,48
1793,-17660845,537903849,195490,9999,2022,11,14,15,8,49
1794,-17660790,537903851,195441,286,2022,11,14,15,8,50
1795,-17660720,537903859,195583,286,2022,11,14,15,8,51
1796,-17660861,537903834,195081,286,2022,11,14,15,8,52
1797,-17660814,537903839,194911,286,2022,11,14,15,8,53
1798,-17660771,537903843,194925,286,2022,11,14,15,8,54
1799,-17660628,537903864,195043,286,2022,11,14,15,8,55
1800,-17660586,537903868,195255,286,2022,11,14,15,8,56
1801,-17660515,537903878,195275,9999,2022,11,14,15,8,58
1802,-17660480,537903884,195275,9999,2022,11,14,15,8,59
1803,-17659906,537903972,195264,287,2022,11,14,15,9,0
1804,-17659692,537904005,195421,287,2022,11,14,15,9,1
1805,-17659947,537903958,194859,287,2022,11,14,15,9,2
1806,-17659686,537903997,195037,287,2022,11,14,15,9,3
1807,-17659133,537904087,194989,287,2022,11,14,15,9,4
1808,-17658956,537904110,194732,287,2022,11,14,15,9,5
1809,-17659296,537904043,194647,287,2022,11,14,15,9,7
1810,-17659015,537904088,194840,287,2022,11,14,15,9,8
1811,-17659171,537904057,194957,287,2022,11,14,15,9,9
1812,-17658918,537904095,195342,287,2022,11,14,15,9,10
1813,-17659012,537904076,195141,287,2022,11,14,15,9,11
1814,-17658802,537904110,195072,287,2022,11,14,15,9,12
1815,-17658304,537904194,195292,287,2022,11,14,15,9,13
1816,-17658123,537904225,195080,287,2022,11,14,15,9,14
1817,-17658052,537904241,195051,287,2022,11,14,15,9,16
1818,-17658156,537904225,195267,287,2022,11,14,15,9,17
1819,-17658022,537904253,194917,287,2022,11,14,15,9,19
1820,-17658074,537904244,194591,287,2022,11,14,15,9,20
1821,-17658192,537904227,194648,287,2022,11,14,15,9,21
1822,-17657915,537904276,194651,288,2022,11,14,15,9,22
1823,-17657847,537904290,194379,288,2022,11,14,15,9,23
1824,-17657686,537904323,194247,288,2022,11,14,15,9,24
1825,-17657537,537904351,193978,288,2022,11,14,15,9,25
1826,-17657386,537904380,194231,288,2022,11,14,15,9,26
1827,-17657580,537904353,194257,288,2022,11,14,15,9,27
1828,-17657485,537904374,194475,288,2022,11,14,15,9,28
1829,-17657348,537904402,194730,288,2022,11,14,15,9,29
1830,-17657826,537904325,194604,288,2022,11,14,15,9,30
1831,-17658174,537904268,194263,288,2022,11,14,15,9,32
1832,-17658128,537904276,194470,288,2022,11,14,15,9,33
1833,-17657939,537904310,194823,288,2022,11,14,15,9,34
1834,-17657752,537904341,194611,288,2022,11,14,15,9,35
1835,-17657540,537904377,194745,288,2022,11,14,15,9,36
1836,-17657456,537904390,194801,288,2022,11,14,15,9,37
1837,-17657188,537904434,194973,288,2022,11,14,15,9,38
1838,-17656988,537904468,195093,288,2022,11,14,15,9,39
1839,-17656668,537904522,194805,288,2022,11,14,15,9,40
1840,-17656825,537904498,195079,288,2022,11,14,15,9,42
1841,-17656723,537904518,195129,288,2022,11,14,15,9,43
1842,-17656599,537904540,194906,289,2022,11,14,15,9,44
1843,-17656591,537904542,194755,289,2022,11,14,15,9,45
1844,-17656349,537904588,194741,289,2022,11,14,15,9,48
1845,-17656175,537904624,195157,289,2022,11,14,15,9,49
1846,-17656046,537904652,194910,289,2022,11,14,15,9,50
1847,-17655893,537904682,194989,289,2022,11,14,15,9,51
1848,-17655834,537904700,194978,289,2022,11,14,15,9,52
1849,-17655976,537904683,194915,289,2022,11,14,15,9,53
1850,-17655985,537904688,194669,289,2022,11,14,15,9,54
1851,-17655933,537904701,194909,289,2022,11,14,15,9,55
1852,-17655868,537904717,194866,289,2022,11,14,15,9,56
1853,-17655904,537904717,195185,289,2022,11,14,15,9,57
1854,-17655942,537904717,195272,289,2022,11,14,15,9,58
1855,-17656162,537904686,195027,289,2022,11,14,15,9,59
1856,-17656110,537904700,194638,289,2022,11,14,15,10,0
